employee_id,effective_date,salary,reason
1256,2021-04-25,16341,Joining
1256,2022-01-01,17484,Annual Hike
1257,2016-12-20,22127,Joining
1257,2017-01-01,23675,Annual Hike
1257,2018-01-01,24858,Annual Hike
1257,2019-01-01,26598,Annual Hike
1258,2021-08-21,104729,Joining
1259,2020-02-14,42225,Joining
1260,2021-04-30,47507,Joining
1260,2023-01-01,51782,Annual Hike
1261,2021-01-27,33673,Joining
1261,2022-01-01,36703,Annual Hike
1261,2023-01-01,39272,Annual Hike
1262,2023-09-28,45559,Joining
1263,2023-08-13,28216,Joining
1264,2020-02-10,23393,Joining
1264,2021-01-01,25030,Annual Hike
1265,2021-06-10,16042,Joining
1265,2022-01-01,17485,Annual Hike
1265,2023-01-01,20107,Promotion
1266,2021-07-09,22376,Joining
1266,2023-01-01,23494,Annual Hike
1267,2016-04-03,21227,Joining
1267,2018-01-01,22288,Annual Hike
1267,2020-01-01,23402,Annual Hike
1267,2021-01-01,24572,Annual Hike
1267,2022-01-01,25800,Annual Hike
1267,2023-01-01,27606,Annual Hike
1268,2023-01-03,149869,Joining
1269,2015-11-17,15492,Joining
1269,2016-01-01,17815,Promotion
1269,2017-01-01,18705,Annual Hike
1269,2020-01-01,19640,Annual Hike
1269,2022-01-01,20622,Annual Hike
1269,2023-01-01,21653,Annual Hike
1270,2021-04-08,28488,Joining
1270,2022-01-01,29912,Annual Hike
1270,2023-01-01,31407,Annual Hike
1271,2017-04-18,143768,Joining
1271,2018-01-01,165333,Promotion
1272,2019-03-22,20488,Joining
1272,2021-01-01,21512,Annual Hike
1272,2022-01-01,22587,Annual Hike
1272,2023-01-01,24168,Annual Hike
1273,2018-07-09,18330,Joining
1273,2019-01-01,19246,Annual Hike
1273,2020-01-01,20593,Annual Hike
1273,2021-01-01,22446,Annual Hike
1273,2022-01-01,24466,Annual Hike
1274,2022-08-10,47689,Joining
1274,2023-01-01,51027,Annual Hike
1275,2019-08-18,15918,Joining
1275,2020-01-01,16713,Annual Hike
1276,2020-09-29,15233,Joining
1276,2021-01-01,16299,Annual Hike
1276,2023-01-01,17439,Annual Hike
1277,2017-01-14,25975,Joining
1277,2018-01-01,28312,Annual Hike
1277,2019-01-01,30293,Annual Hike
1277,2020-01-01,33019,Annual Hike
1277,2021-01-01,35330,Annual Hike
1277,2022-01-01,37096,Annual Hike
1278,2018-03-26,50069,Joining
1278,2019-01-01,52572,Annual Hike
1278,2020-01-01,57303,Annual Hike
1278,2021-01-01,60168,Annual Hike
1278,2022-01-01,64379,Annual Hike
1278,2023-01-01,68885,Annual Hike
1279,2017-06-12,34298,Joining
1279,2018-01-01,36012,Annual Hike
1279,2019-01-01,37812,Annual Hike
1279,2020-01-01,40458,Annual Hike
1279,2021-01-01,42480,Annual Hike
1280,2022-12-16,33831,Joining
1280,2023-01-01,35522,Annual Hike
1281,2018-10-12,15938,Joining
1281,2019-01-01,16734,Annual Hike
1281,2020-01-01,18240,Annual Hike
1281,2022-01-01,19516,Annual Hike
1281,2023-01-01,20882,Annual Hike
1282,2020-02-08,86117,Joining
1282,2021-01-01,90422,Annual Hike
1282,2022-01-01,94943,Annual Hike
1282,2023-01-01,101589,Annual Hike
1283,2018-06-09,24697,Joining
1283,2019-01-01,26919,Annual Hike
1283,2020-01-01,28264,Annual Hike
1283,2021-01-01,30807,Annual Hike
1283,2022-01-01,32347,Annual Hike
1283,2023-01-01,35258,Annual Hike
1284,2016-08-29,23161,Joining
1284,2017-01-01,25245,Annual Hike
1284,2018-01-01,27517,Annual Hike
1284,2020-01-01,29443,Annual Hike
1284,2021-01-01,30915,Annual Hike
1285,2020-08-14,42822,Joining
1285,2021-01-01,46675,Annual Hike
1285,2022-01-01,49008,Annual Hike
1285,2023-01-01,53418,Annual Hike
1286,2021-07-28,45840,Joining
1286,2022-01-01,49965,Annual Hike
1286,2023-01-01,52463,Annual Hike
1287,2016-03-26,25304,Joining
1287,2017-01-01,27075,Annual Hike
1287,2018-01-01,28970,Annual Hike
1287,2019-01-01,31577,Annual Hike
1287,2020-01-01,34418,Annual Hike
1287,2021-01-01,36827,Annual Hike
1287,2022-01-01,42351,Promotion
1287,2023-01-01,44468,Annual Hike
1288,2021-05-04,152797,Joining
1288,2022-01-01,160436,Annual Hike
1288,2023-01-01,168457,Annual Hike
1289,2023-07-23,17792,Joining
1290,2021-10-14,27434,Joining
1290,2022-01-01,29354,Annual Hike
1290,2023-01-01,30821,Annual Hike
1291,2023-11-16,16357,Joining
1292,2015-06-03,22411,Joining
1292,2016-01-01,25772,Promotion
1292,2017-01-01,27060,Annual Hike
1292,2018-01-01,28413,Annual Hike
1292,2019-01-01,30970,Annual Hike
1292,2020-01-01,33137,Annual Hike
1292,2021-01-01,34793,Annual Hike
1292,2022-01-01,37924,Annual Hike
1293,2020-06-01,20559,Joining
1293,2021-01-01,21586,Annual Hike
1293,2022-01-01,23528,Annual Hike
1294,2021-04-12,15482,Joining
1295,2021-06-17,16378,Joining
1295,2022-01-01,17196,Annual Hike
1295,2023-01-01,18399,Annual Hike
1296,2022-05-29,106163,Joining
1296,2023-01-01,113594,Annual Hike
1297,2023-07-26,20607,Joining
1298,2021-05-08,22628,Joining
1298,2023-01-01,24664,Annual Hike
1299,2023-07-23,15738,Joining
1300,2021-03-21,23362,Joining
1300,2022-01-01,25464,Annual Hike
