employee_id,type,start,days,status
507,Earned Leave,2021-08-13,4,Approved
507,Sick Leave,2021-11-18,2,Approved
507,Earned Leave,2022-08-22,7,Approved
507,Earned Leave,2023-07-25,6,Approved
508,Earned Leave,2021-02-24,4,Approved
508,Sick Leave,2021-08-14,3,Approved
508,Earned Leave,2022-03-05,6,Approved
508,Sick Leave,2022-03-18,2,Approved
508,Earned Leave,2023-09-27,3,Approved
509,Earned Leave,2021-11-06,6,Approved
509,Sick Leave,2022-10-10,2,Approved
509,Earned Leave,2023-04-14,5,Approved
509,Sick Leave,2023-06-17,2,Approved
510,Earned Leave,2022-07-26,3,Approved
511,Earned Leave,2022-06-05,3,Approved
511,Earned Leave,2023-03-22,7,Approved
512,Earned Leave,2022-07-06,4,Approved
512,Earned Leave,2023-07-24,7,Approved
514,Earned Leave,2020-10-19,5,Approved
514,Sick Leave,2020-09-25,3,Approved
514,Sick Leave,2021-06-14,2,Approved
514,Earned Leave,2022-02-16,7,Approved
514,Sick Leave,2022-03-27,3,Approved
514,Earned Leave,2023-09-04,4,Approved
514,Sick Leave,2023-10-22,2,Approved
515,Earned Leave,2020-11-06,3,Approved
515,Sick Leave,2020-03-02,3,Approved
515,Earned Leave,2021-11-03,7,Approved
515,Sick Leave,2021-05-20,3,Approved
516,Sick Leave,2021-09-03,2,Approved
516,Sick Leave,2022-10-05,2,Approved
516,Earned Leave,2023-02-20,6,Approved
516,Sick Leave,2023-09-16,3,Approved
517,Earned Leave,2022-05-10,4,Approved
517,Sick Leave,2023-02-20,2,Approved
518,Earned Leave,2020-09-08,3,Approved
518,Earned Leave,2021-01-12,4,Approved
518,Earned Leave,2022-01-05,7,Approved
520,Earned Leave,2015-11-23,6,Approved
521,Earned Leave,2022-05-01,6,Approved
521,Sick Leave,2022-05-16,2,Approved
521,Earned Leave,2023-08-22,3,Approved
521,Sick Leave,2023-02-17,2,Approved
522,Sick Leave,2020-10-24,3,Approved
522,Sick Leave,2021-05-03,2,Approved
522,Sick Leave,2022-05-06,3,Approved
522,Earned Leave,2023-02-23,7,Approved
523,Earned Leave,2022-05-22,5,Approved
524,Earned Leave,2021-06-17,3,Approved
524,Earned Leave,2022-02-16,4,Approved
525,Earned Leave,2021-08-22,5,Approved
525,Earned Leave,2022-09-17,5,Approved
526,Sick Leave,2018-01-14,3,Approved
526,Earned Leave,2019-01-21,7,Approved
526,Earned Leave,2020-09-13,3,Approved
526,Sick Leave,2022-04-19,3,Approved
527,Sick Leave,2022-11-04,2,Approved
528,Sick Leave,2023-07-01,2,Approved
529,Earned Leave,2020-07-05,4,Approved
529,Earned Leave,2021-07-09,6,Approved
529,Sick Leave,2022-11-04,2,Approved
530,Sick Leave,2021-08-17,2,Approved
530,Earned Leave,2022-01-11,6,Approved
530,Earned Leave,2023-08-19,4,Approved
531,Earned Leave,2016-01-05,3,Approved
531,Earned Leave,2017-08-06,5,Approved
531,Sick Leave,2017-05-11,3,Approved
531,Earned Leave,2018-02-27,3,Approved
531,Sick Leave,2018-02-15,3,Approved
531,Earned Leave,2019-10-02,3,Approved
531,Sick Leave,2019-06-26,2,Approved
531,Earned Leave,2021-04-17,6,Approved
531,Earned Leave,2022-06-01,7,Approved
533,Earned Leave,2016-11-03,6,Approved
533,Sick Leave,2016-04-12,2,Approved
533,Sick Leave,2017-10-22,3,Approved
533,Sick Leave,2018-11-21,2,Approved
533,Earned Leave,2019-05-20,6,Approved
533,Sick Leave,2019-05-26,3,Approved
533,Earned Leave,2020-08-17,7,Approved
533,Sick Leave,2021-07-16,3,Approved
533,Earned Leave,2022-11-01,5,Approved
533,Sick Leave,2022-07-21,3,Approved
533,Earned Leave,2023-09-04,4,Approved
533,Sick Leave,2023-05-23,2,Approved
534,Earned Leave,2020-10-20,3,Approved
534,Earned Leave,2021-01-05,7,Approved
534,Earned Leave,2022-05-07,4,Approved
535,Earned Leave,2022-10-04,5,Approved
535,Earned Leave,2023-01-21,5,Approved
536,Earned Leave,2023-03-16,6,Approved
536,Sick Leave,2023-05-22,3,Approved
537,Earned Leave,2023-03-21,7,Approved
538,Earned Leave,2021-10-01,6,Approved
538,Earned Leave,2022-10-18,5,Approved
538,Earned Leave,2023-05-26,3,Approved
538,Sick Leave,2023-01-17,3,Approved
539,Earned Leave,2023-11-20,7,Rejected
540,Earned Leave,2022-10-24,3,Approved
540,Sick Leave,2022-08-02,2,Approved
540,Sick Leave,2023-08-25,2,Approved
541,Sick Leave,2021-09-21,3,Approved
541,Earned Leave,2023-03-12,7,Approved
541,Sick Leave,2023-11-22,3,Approved
542,Earned Leave,2016-03-11,7,Approved
542,Sick Leave,2016-06-14,2,Approved
542,Earned Leave,2017-03-15,3,Approved
542,Sick Leave,2018-02-25,2,Approved
542,Earned Leave,2019-06-24,5,Approved
542,Earned Leave,2020-06-19,3,Approved
542,Earned Leave,2021-04-23,6,Approved
542,Sick Leave,2021-11-13,3,Approved
542,Earned Leave,2022-02-27,7,Approved
543,Earned Leave,2020-04-01,7,Approved
543,Sick Leave,2021-01-16,3,Approved
543,Earned Leave,2022-10-08,3,Approved
544,Earned Leave,2021-03-21,4,Approved
544,Earned Leave,2022-07-06,7,Approved
544,Earned Leave,2023-01-11,6,Approved
545,Earned Leave,2021-10-18,6,Approved
545,Earned Leave,2022-08-19,4,Approved
546,Earned Leave,2019-02-21,5,Approved
546,Earned Leave,2020-07-23,6,Approved
546,Sick Leave,2020-01-16,3,Approved
546,Earned Leave,2021-09-25,7,Approved
546,Earned Leave,2022-05-24,4,Approved
546,Earned Leave,2023-08-09,4,Approved
547,Earned Leave,2021-02-24,7,Approved
547,Sick Leave,2021-09-21,3,Approved
547,Earned Leave,2022-01-20,4,Approved
547,Sick Leave,2022-05-05,2,Approved
547,Earned Leave,2023-08-09,4,Approved
547,Sick Leave,2023-06-19,3,Approved
548,Earned Leave,2016-06-21,7,Approved
548,Earned Leave,2017-11-13,5,Approved
548,Earned Leave,2019-07-04,7,Approved
548,Earned Leave,2020-07-04,6,Approved
548,Sick Leave,2020-09-23,3,Approved
548,Earned Leave,2021-08-20,5,Approved
548,Earned Leave,2023-05-09,3,Approved
550,Earned Leave,2018-11-24,5,Approved
550,Earned Leave,2019-07-25,4,Approved
550,Earned Leave,2020-01-12,7,Approved
550,Sick Leave,2021-01-05,2,Approved
550,Earned Leave,2022-02-11,5,Approved
550,Earned Leave,2023-02-13,3,Approved
551,Earned Leave,2022-06-13,5,Approved
551,Earned Leave,2023-07-18,3,Approved
552,Sick Leave,2023-09-19,2,Approved
553,Earned Leave,2020-06-03,5,Approved
554,Earned Leave,2023-07-17,4,Approved
555,Earned Leave,2016-11-04,6,Approved
555,Sick Leave,2016-01-05,2,Approved
555,Earned Leave,2017-04-17,5,Approved
555,Earned Leave,2018-05-19,3,Approved
555,Sick Leave,2018-06-21,2,Approved
555,Earned Leave,2020-06-04,7,Approved
555,Earned Leave,2021-07-07,5,Approved
555,Sick Leave,2022-01-08,2,Approved
555,Earned Leave,2023-01-19,3,Approved
555,Sick Leave,2023-10-19,3,Approved
556,Sick Leave,2020-07-27,2,Approved
556,Earned Leave,2021-10-22,7,Approved
556,Earned Leave,2023-09-16,4,Approved
556,Sick Leave,2023-08-02,3,Approved
557,Earned Leave,2020-10-24,4,Approved
557,Earned Leave,2021-06-27,7,Approved
557,Earned Leave,2022-02-25,7,Approved
557,Sick Leave,2022-08-14,3,Approved
557,Earned Leave,2023-04-10,3,Approved
557,Sick Leave,2023-06-11,3,Approved
558,Earned Leave,2020-08-15,3,Approved
558,Sick Leave,2020-06-26,2,Approved
558,Sick Leave,2021-01-03,3,Approved
560,Earned Leave,2021-03-03,5,Approved
560,Earned Leave,2023-08-24,5,Approved
561,Sick Leave,2019-09-23,3,Approved
561,Earned Leave,2020-01-12,4,Approved
561,Sick Leave,2020-10-15,3,Approved
561,Earned Leave,2021-05-05,6,Approved
561,Sick Leave,2021-01-13,3,Approved
561,Earned Leave,2022-07-15,3,Approved
561,Sick Leave,2022-01-27,3,Approved
561,Earned Leave,2023-01-20,4,Approved
562,Sick Leave,2017-11-14,2,Approved
562,Earned Leave,2018-07-01,6,Approved
562,Earned Leave,2019-01-05,3,Approved
562,Earned Leave,2020-03-08,4,Approved
562,Sick Leave,2021-01-07,2,Approved
562,Earned Leave,2023-06-22,6,Approved
562,Sick Leave,2023-03-08,2,Approved
563,Earned Leave,2021-11-04,4,Approved
563,Sick Leave,2021-05-25,2,Approved
563,Earned Leave,2022-08-06,7,Approved
563,Sick Leave,2022-09-09,2,Approved
563,Sick Leave,2023-01-21,3,Approved
564,Earned Leave,2022-10-24,7,Approved
564,Sick Leave,2023-11-09,3,Approved
565,Earned Leave,2021-10-17,5,Approved
565,Sick Leave,2021-11-20,2,Approved
566,Earned Leave,2023-11-09,6,Approved
567,Earned Leave,2020-07-09,5,Approved
567,Sick Leave,2021-01-16,2,Approved
568,Earned Leave,2020-05-16,6,Approved
568,Sick Leave,2020-10-19,2,Approved
568,Earned Leave,2021-10-09,7,Approved
568,Earned Leave,2022-03-22,3,Approved
568,Sick Leave,2022-08-15,3,Approved
568,Earned Leave,2023-02-08,7,Approved
568,Sick Leave,2023-01-13,3,Approved
569,Earned Leave,2021-10-26,3,Approved
569,Earned Leave,2022-06-09,4,Approved
569,Earned Leave,2023-11-21,6,Approved
569,Sick Leave,2023-11-24,3,Approved
570,Earned Leave,2018-10-22,4,Approved
570,Sick Leave,2018-09-11,2,Approved
570,Earned Leave,2019-01-19,5,Approved
570,Sick Leave,2019-10-19,2,Approved
570,Earned Leave,2020-11-09,5,Approved
570,Sick Leave,2021-06-22,2,Approved
570,Earned Leave,2022-04-04,5,Approved
570,Sick Leave,2022-07-08,2,Approved
570,Earned Leave,2023-06-08,7,Approved
570,Sick Leave,2023-02-17,2,Approved
571,Sick Leave,2021-05-27,3,Approved
571,Earned Leave,2023-02-14,4,Approved
571,Sick Leave,2023-11-17,3,Approved
573,Earned Leave,2022-11-20,3,Approved
573,Earned Leave,2023-06-14,6,Approved
573,Sick Leave,2023-09-08,2,Approved
575,Earned Leave,2021-08-05,4,Approved
575,Sick Leave,2021-09-19,3,Approved
575,Earned Leave,2022-06-06,3,Approved
575,Earned Leave,2023-04-08,5,Approved
576,Earned Leave,2019-01-07,6,Approved
576,Sick Leave,2019-08-06,3,Approved
576,Earned Leave,2020-03-23,3,Approved
576,Sick Leave,2020-08-03,2,Approved
577,Earned Leave,2018-08-20,6,Approved
577,Earned Leave,2019-04-23,6,Approved
577,Earned Leave,2020-10-18,4,Approved
577,Sick Leave,2020-07-13,2,Approved
577,Earned Leave,2022-11-04,3,Approved
577,Earned Leave,2023-08-07,4,Approved
578,Earned Leave,2017-08-26,3,Approved
578,Sick Leave,2019-06-13,3,Approved
579,Earned Leave,2022-10-08,6,Approved
579,Earned Leave,2023-01-24,3,Approved
579,Sick Leave,2023-01-20,2,Approved
580,Earned Leave,2016-11-18,3,Rejected
580,Earned Leave,2017-04-10,4,Approved
580,Sick Leave,2018-09-19,2,Approved
580,Earned Leave,2019-03-12,6,Approved
580,Sick Leave,2019-05-15,2,Approved
580,Earned Leave,2020-04-18,5,Approved
580,Sick Leave,2020-03-08,3,Approved
580,Earned Leave,2022-11-15,3,Rejected
582,Earned Leave,2017-10-02,4,Approved
582,Sick Leave,2017-09-10,2,Approved
582,Earned Leave,2018-03-11,3,Approved
582,Sick Leave,2018-02-18,2,Approved
582,Earned Leave,2019-02-05,5,Approved
583,Sick Leave,2021-04-04,3,Approved
583,Earned Leave,2022-03-04,3,Approved
583,Earned Leave,2023-04-17,6,Approved
585,Earned Leave,2020-03-26,3,Approved
585,Sick Leave,2021-07-11,2,Approved
585,Earned Leave,2022-07-06,5,Approved
585,Sick Leave,2022-09-10,3,Approved
585,Earned Leave,2023-09-21,6,Approved
586,Sick Leave,2015-06-08,3,Approved
586,Earned Leave,2016-04-16,3,Approved
586,Sick Leave,2016-11-01,3,Approved
586,Earned Leave,2017-08-24,3,Approved
586,Sick Leave,2017-08-18,2,Approved
586,Sick Leave,2018-07-11,2,Approved
586,Earned Leave,2019-04-19,6,Approved
586,Sick Leave,2019-07-06,2,Approved
586,Earned Leave,2021-01-19,7,Approved
586,Sick Leave,2021-10-02,3,Approved
586,Earned Leave,2022-06-14,7,Approved
586,Sick Leave,2022-07-25,3,Approved
586,Earned Leave,2023-03-06,7,Approved
586,Sick Leave,2023-02-25,2,Approved
587,Earned Leave,2023-08-23,4,Approved
587,Sick Leave,2023-04-15,3,Approved
588,Earned Leave,2020-10-06,7,Approved
589,Earned Leave,2018-05-27,3,Approved
589,Sick Leave,2019-10-08,2,Approved
589,Sick Leave,2020-05-17,3,Approved
589,Earned Leave,2022-11-06,3,Approved
589,Sick Leave,2022-08-14,2,Approved
589,Sick Leave,2023-03-09,2,Approved
590,Earned Leave,2023-03-21,6,Approved
590,Sick Leave,2023-11-07,3,Approved
591,Earned Leave,2022-10-26,7,Approved
591,Earned Leave,2023-06-13,6,Approved
591,Sick Leave,2023-06-04,3,Approved
592,Earned Leave,2021-04-23,3,Approved
592,Sick Leave,2022-03-18,2,Approved
592,Earned Leave,2023-01-11,4,Approved
593,Earned Leave,2022-02-23,5,Approved
593,Sick Leave,2022-10-03,3,Approved
593,Sick Leave,2023-01-14,2,Approved
594,Earned Leave,2023-05-03,7,Approved
595,Earned Leave,2020-10-13,3,Approved
596,Sick Leave,2017-04-12,2,Approved
596,Earned Leave,2018-10-08,4,Approved
596,Sick Leave,2018-01-22,2,Approved
596,Sick Leave,2019-03-24,2,Approved
596,Earned Leave,2020-03-24,4,Approved
596,Sick Leave,2020-08-05,2,Approved
596,Earned Leave,2021-01-27,7,Approved
596,Sick Leave,2021-08-06,2,Approved
596,Sick Leave,2022-04-06,2,Approved
596,Sick Leave,2023-10-05,3,Approved
597,Earned Leave,2019-05-15,3,Approved
597,Sick Leave,2019-07-26,2,Approved
597,Earned Leave,2020-08-10,4,Approved
597,Sick Leave,2020-02-08,3,Approved
597,Sick Leave,2021-06-22,2,Approved
597,Sick Leave,2022-03-04,3,Approved
597,Earned Leave,2023-02-07,5,Approved
597,Sick Leave,2023-03-05,2,Approved
598,Sick Leave,2023-06-12,2,Approved
599,Sick Leave,2022-10-05,2,Approved
599,Sick Leave,2023-09-20,2,Approved
600,Earned Leave,2022-02-04,6,Approved
600,Earned Leave,2023-08-08,7,Approved
600,Sick Leave,2023-02-23,2,Approved
601,Earned Leave,2019-04-13,5,Approved
601,Earned Leave,2021-07-22,6,Approved
601,Sick Leave,2021-01-13,3,Approved
601,Sick Leave,2022-05-18,3,Approved
601,Earned Leave,2023-07-27,5,Approved
601,Sick Leave,2023-06-24,3,Approved
602,Earned Leave,2023-09-02,3,Approved
602,Sick Leave,2023-03-03,2,Approved
603,Earned Leave,2022-10-24,3,Approved
603,Earned Leave,2023-02-12,4,Approved
604,Earned Leave,2022-09-17,6,Approved
604,Sick Leave,2022-09-07,3,Approved
604,Earned Leave,2023-01-14,7,Approved
605,Earned Leave,2023-06-10,4,Approved
606,Sick Leave,2020-04-20,2,Approved
606,Earned Leave,2022-05-13,5,Approved
606,Sick Leave,2022-05-23,2,Approved
606,Sick Leave,2023-02-01,2,Approved
607,Earned Leave,2021-05-06,7,Approved
607,Earned Leave,2022-01-15,7,Approved
607,Sick Leave,2023-04-26,2,Approved
608,Earned Leave,2019-05-03,6,Approved
608,Sick Leave,2019-07-14,2,Approved
608,Sick Leave,2020-03-24,2,Approved
608,Sick Leave,2022-04-09,2,Approved
608,Sick Leave,2023-11-06,2,Approved
609,Earned Leave,2023-08-15,7,Approved
610,Sick Leave,2021-11-01,2,Approved
610,Earned Leave,2023-03-12,7,Approved
611,Earned Leave,2018-03-25,5,Approved
611,Earned Leave,2021-03-11,7,Approved
611,Sick Leave,2021-10-15,2,Approved
611,Earned Leave,2022-04-21,3,Approved
611,Earned Leave,2023-03-02,4,Approved
611,Sick Leave,2023-06-11,3,Approved
612,Sick Leave,2023-08-27,2,Approved
613,Earned Leave,2018-11-06,7,Approved
613,Sick Leave,2018-10-18,2,Approved
613,Earned Leave,2019-06-12,6,Approved
613,Sick Leave,2019-10-19,2,Approved
613,Earned Leave,2020-07-02,4,Approved
613,Sick Leave,2020-03-24,2,Approved
613,Sick Leave,2021-06-10,2,Approved
613,Earned Leave,2022-09-10,5,Approved
613,Sick Leave,2022-02-25,3,Approved
613,Earned Leave,2023-02-01,7,Approved
613,Sick Leave,2023-06-22,3,Approved
614,Sick Leave,2021-09-20,2,Approved
614,Earned Leave,2022-08-22,5,Approved
614,Earned Leave,2023-06-08,3,Approved
614,Sick Leave,2023-10-11,3,Approved
615,Earned Leave,2023-07-24,3,Approved
615,Sick Leave,2023-11-26,2,Approved
616,Sick Leave,2022-03-14,2,Approved
616,Earned Leave,2023-02-11,6,Approved
617,Earned Leave,2022-11-18,6,Approved
617,Sick Leave,2022-03-08,2,Approved
617,Earned Leave,2023-09-05,6,Approved
618,Earned Leave,2016-09-08,7,Approved
618,Sick Leave,2016-07-10,2,Approved
618,Earned Leave,2018-06-11,3,Approved
618,Sick Leave,2018-04-20,2,Approved
618,Earned Leave,2019-05-13,5,Approved
618,Sick Leave,2019-03-07,2,Approved
618,Earned Leave,2021-10-09,3,Approved
618,Earned Leave,2022-07-06,7,Approved
618,Sick Leave,2022-02-27,2,Approved
618,Earned Leave,2023-04-25,6,Approved
618,Sick Leave,2023-05-10,2,Approved
619,Sick Leave,2022-04-27,3,Approved
619,Sick Leave,2023-07-20,2,Approved
620,Sick Leave,2021-04-12,3,Approved
620,Sick Leave,2022-05-13,3,Approved
620,Sick Leave,2023-10-16,2,Approved
621,Earned Leave,2021-07-22,5,Approved
621,Earned Leave,2023-02-06,3,Approved
621,Sick Leave,2023-10-21,3,Approved
622,Earned Leave,2019-09-22,5,Approved
622,Earned Leave,2020-06-19,7,Approved
622,Earned Leave,2022-01-11,7,Approved
623,Earned Leave,2023-03-20,3,Approved
624,Earned Leave,2020-10-08,5,Approved
624,Sick Leave,2020-07-04,3,Approved
624,Earned Leave,2021-11-18,5,Approved
624,Earned Leave,2022-06-20,5,Approved
624,Earned Leave,2023-04-08,7,Approved
625,Earned Leave,2020-09-01,5,Approved
625,Earned Leave,2021-04-07,7,Approved
625,Sick Leave,2021-11-25,2,Approved
625,Earned Leave,2023-10-27,4,Approved
626,Earned Leave,2017-10-03,3,Approved
626,Sick Leave,2017-11-05,2,Approved
626,Earned Leave,2018-03-17,6,Approved
626,Sick Leave,2018-01-04,2,Approved
626,Sick Leave,2019-11-27,3,Approved
626,Sick Leave,2020-07-23,3,Approved
626,Earned Leave,2021-03-18,3,Approved
626,Earned Leave,2022-11-12,4,Approved
627,Earned Leave,2017-03-10,7,Approved
627,Sick Leave,2017-09-01,3,Approved
627,Earned Leave,2018-03-20,3,Approved
627,Sick Leave,2018-09-05,2,Approved
627,Earned Leave,2019-07-06,7,Approved
627,Sick Leave,2019-05-17,2,Approved
628,Earned Leave,2022-10-17,6,Approved
628,Earned Leave,2023-02-12,7,Approved
628,Sick Leave,2023-01-09,2,Approved
629,Earned Leave,2023-10-26,4,Approved
629,Sick Leave,2023-06-23,2,Approved
630,Earned Leave,2018-08-14,3,Approved
630,Earned Leave,2020-07-15,4,Approved
630,Earned Leave,2022-04-05,4,Approved
630,Earned Leave,2023-03-17,4,Approved
631,Sick Leave,2016-04-01,2,Approved
631,Earned Leave,2017-02-21,7,Approved
631,Earned Leave,2018-02-15,4,Approved
631,Earned Leave,2019-01-11,6,Approved
631,Earned Leave,2021-06-07,7,Approved
631,Earned Leave,2022-11-13,4,Approved
632,Earned Leave,2022-11-12,3,Approved
632,Earned Leave,2023-10-27,4,Approved
632,Sick Leave,2023-05-20,3,Approved
633,Earned Leave,2021-11-03,4,Rejected
633,Sick Leave,2021-09-22,2,Approved
633,Sick Leave,2022-08-14,3,Approved
633,Earned Leave,2023-04-24,3,Approved
633,Sick Leave,2023-06-05,2,Approved
634,Earned Leave,2021-10-11,7,Approved
634,Sick Leave,2021-06-25,3,Approved
636,Earned Leave,2020-02-02,3,Approved
636,Sick Leave,2020-03-08,2,Approved
636,Earned Leave,2022-02-20,7,Approved
637,Sick Leave,2023-10-26,2,Approved
638,Earned Leave,2022-03-05,6,Approved
638,Sick Leave,2022-05-17,3,Approved
638,Earned Leave,2023-10-26,6,Approved
638,Sick Leave,2023-02-13,2,Approved
639,Earned Leave,2016-03-21,6,Approved
640,Earned Leave,2023-09-16,5,Approved
640,Sick Leave,2023-03-25,3,Approved
641,Earned Leave,2020-10-02,4,Approved
641,Sick Leave,2020-06-10,2,Approved
641,Sick Leave,2021-11-17,2,Approved
641,Earned Leave,2022-01-27,7,Approved
641,Sick Leave,2022-10-04,2,Approved
641,Earned Leave,2023-10-03,4,Approved
641,Sick Leave,2023-05-22,2,Approved
642,Earned Leave,2017-07-27,5,Approved
642,Earned Leave,2018-10-12,4,Approved
642,Earned Leave,2019-09-15,4,Approved
642,Sick Leave,2019-09-25,2,Approved
642,Earned Leave,2022-09-25,3,Approved
642,Earned Leave,2023-09-05,4,Approved
643,Earned Leave,2021-11-04,6,Rejected
643,Earned Leave,2022-11-18,3,Rejected
643,Sick Leave,2022-09-02,2,Approved
643,Earned Leave,2023-11-07,4,Rejected
644,Sick Leave,2023-05-09,2,Approved
645,Earned Leave,2022-07-27,4,Approved
645,Earned Leave,2023-07-07,4,Approved
646,Earned Leave,2021-06-20,7,Approved
646,Earned Leave,2022-04-18,6,Approved
646,Sick Leave,2022-02-06,2,Approved
646,Sick Leave,2023-06-04,3,Approved
647,Earned Leave,2023-06-15,4,Approved
648,Earned Leave,2021-10-16,5,Approved
648,Sick Leave,2021-11-05,2,Approved
648,Earned Leave,2022-11-03,7,Approved
648,Sick Leave,2022-06-23,3,Approved
649,Sick Leave,2016-10-16,3,Approved
649,Sick Leave,2017-02-17,2,Approved
649,Earned Leave,2018-10-23,3,Approved
649,Sick Leave,2018-04-18,2,Approved
649,Earned Leave,2019-07-11,6,Approved
649,Earned Leave,2020-09-11,5,Approved
649,Sick Leave,2020-07-11,2,Approved
649,Earned Leave,2021-08-08,6,Approved
649,Sick Leave,2021-11-02,2,Approved
649,Earned Leave,2022-06-03,7,Approved
649,Sick Leave,2022-06-20,2,Approved
649,Sick Leave,2023-08-02,2,Approved
650,Earned Leave,2022-03-08,3,Approved
650,Sick Leave,2022-05-23,3,Approved
